clo_id,user_id,class_id,activity_id,type,cri_id,submission_id,submitted_at,spent_time,due_date,level,point
42979,18912,66577,821078,ASM,1050662,1370740,2021-09-14 17:27:37,,,3,55.0
42979,18912,66577,821080,QUZ,1050666,1370731,2021-09-14 17:26:25,0:00:09,,3,0.0
42979,18912,66578,821123,ASM,1050787,1480573,2021-09-29 23:14:01,,,4,78.0
42979,18912,66578,821123,ASM,1050787,1480573,2021-09-29 23:14:01,,,4,80.0
42979,18912,66578,824571,QUZ,1054261,1375048,2021-09-15 14:20:50,0:00:07,,3,0.0
42979,18912,66583,1183612,ASM,1430565,1816440,2021-12-22 13:48:47,,,3,60.0
42981,18912,66583,1268229,QUZ,1517280,1823307,2022-01-11 13:22:54,0:00:27,,1,0.0
42981,18912,66583,1268229,QUZ,1517280,1823307,2022-01-11 13:22:54,0:00:27,,3,0.0
42981,18912,66583,1268230,QUZ,1517287,1823308,2022-01-11 13:25:33,0:00:16,,1,0.0
42981,18912,66583,1268230,QUZ,1517287,1823308,2022-01-11 13:25:33,0:00:16,,3,0.0
42979,18913,66577,821078,ASM,1050662,1370737,2021-09-14 17:27:07,,,3,60.0
42979,18913,66577,821080,QUZ,1050666,1370735,2021-09-14 17:26:54,0:00:05,,3,0.0
42981,18913,66583,1268229,QUZ,1517280,1823309,2022-01-11 13:27:12,0:00:19,,1,0.0
26704,22199,56784,755258,ASM,981572,1294513,2021-08-28 12:23:27,,2021-08-28 12:32:59,2,2.0
26700,62239,55653,845629,QUZ,1092582,1510999,2021-10-02 17:12:02,0:11:50,2021-10-02 17:15:00,3,0.0
26700,62241,55653,845629,QUZ,1092582,1510991,2021-10-02 17:12:34,0:12:22,2021-10-02 17:15:00,3,0.0
26700,62245,55653,845629,QUZ,1092582,1511108,2021-10-02 17:12:39,0:11:34,2021-10-02 17:15:00,3,0.0
26700,62246,55653,845629,QUZ,1092582,1511080,2021-10-02 17:12:37,0:12:02,2021-10-02 17:15:00,3,0.0
26700,62253,55653,845629,QUZ,1092582,1511096,2021-10-02 17:03:19,0:02:27,2021-10-02 17:15:00,3,0.0
26704,62262,56784,755258,ASM,981572,1294884,2021-08-28 12:28:33,,2021-08-28 12:32:59,3,7.0
26704,62297,56770,755255,ASM,981569,1294444,2021-08-28 12:22:50,,2021-08-28 12:32:59,3,7.0
26704,62796,56770,755255,ASM,981569,1294723,2021-08-28 12:25:45,,2021-08-28 12:32:59,3,7.0
26704,62804,56770,755255,ASM,981569,1294511,2021-08-28 12:23:26,,2021-08-28 12:32:59,4,11.0
26704,62808,56770,755255,ASM,981569,1294333,2021-08-28 12:21:35,,2021-08-28 12:32:59,2,2.0
26704,62838,56770,755255,ASM,981569,1294958,2021-08-28 12:30:00,,2021-08-28 12:32:59,3,6.0
26700,64109,55653,845629,QUZ,1092582,1511074,2021-10-02 17:12:03,0:11:31,2021-10-02 17:15:00,3,0.0
26704,64155,56770,755255,ASM,981569,1294516,2021-08-28 12:23:28,,2021-08-28 12:32:59,3,6.0
26704,64846,56770,755255,ASM,981569,1294298,2021-08-28 12:21:03,,2021-08-28 12:32:59,2,3.0
26700,64861,55653,845629,QUZ,1092582,1510962,2021-10-02 17:14:29,0:14:22,2021-10-02 17:15:00,3,0.0
26704,65144,56770,755255,ASM,981569,1294915,2021-08-28 12:29:01,,2021-08-28 12:32:59,3,6.0
26701,65151,53544,704188,ASM,927783,1294053,2021-08-28 07:49:55,,2021-08-14 12:00:59,2,40.0
26704,65199,56770,755255,ASM,981569,1294543,2021-08-28 12:23:44,,2021-08-28 12:32:59,4,11.0
26700,65630,55653,845629,QUZ,1092582,1511032,2021-10-02 17:12:30,0:12:12,2021-10-02 17:15:00,3,0.0
26700,69794,55653,845629,QUZ,1092582,1511071,2021-10-02 17:14:58,0:14:28,2021-10-02 17:15:00,3,0.0
42979,69951,66578,821123,ASM,1050787,1530585,2021-10-05 21:44:32,,,2,40.0
42979,69951,66578,824571,QUZ,1054261,1375064,2021-09-15 14:30:32,0:00:06,,3,0.0
42981,69951,66583,1268229,QUZ,1517280,1823313,2022-01-11 13:30:56,0:00:16,,3,0.0
42981,69951,66583,1268229,QUZ,1517280,1823313,2022-01-11 13:30:56,0:00:16,,1,0.0
42981,69951,66583,1268230,QUZ,1517287,1823314,2022-01-11 13:35:56,0:00:14,,3,0.0
42979,69952,66578,824571,QUZ,1054261,1536736,2021-10-07 12:20:14,0:00:11,,3,0.0
42981,69952,66583,1268229,QUZ,1517280,1823311,2022-01-11 13:29:02,0:00:19,,1,0.0
42981,69952,66583,1268230,QUZ,1517287,1823312,2022-01-11 13:30:05,0:00:22,,1,0.0
42982,69952,67329,1130900,ASM,1377259,1798272,2021-12-09 13:46:42,,,5,100.0
26700,71469,55653,845629,QUZ,1092582,1511101,2021-10-02 17:15:00,0:14:02,2021-10-02 17:15:00,3,0.0
26700,72461,55653,845629,QUZ,1092582,1511133,2021-10-02 17:12:00,0:08:51,2021-10-02 17:15:00,3,0.0
26701,72725,53544,704188,ASM,927783,1241100,2021-08-13 16:43:05,,2021-08-14 12:00:59,3,60.0
26700,72726,55653,845629,QUZ,1092582,1511115,2021-10-02 17:07:14,0:05:59,2021-10-02 17:15:00,3,0.0
26701,72727,53544,704188,ASM,927783,1241080,2021-08-13 16:37:19,,2021-08-14 12:00:59,3,60.0
26701,72728,53544,704188,ASM,927783,1241186,2021-08-13 17:00:30,,2021-08-14 12:00:59,3,60.0
26701,72729,53544,704188,ASM,927783,1242395,2021-08-14 11:44:37,,2021-08-14 12:00:59,2,40.0
26701,72730,53544,704188,ASM,927783,1242086,2021-08-14 02:33:34,,2021-08-14 12:00:59,5,100.0
26701,72731,53544,704188,ASM,927783,1242062,2021-08-14 01:33:43,,2021-08-14 12:00:59,2,40.0
26700,72732,55653,845629,QUZ,1092582,1510972,2021-10-02 17:08:14,0:08:04,2021-10-02 17:15:00,3,0.0
26701,72733,53544,704188,ASM,927783,1241115,2021-08-13 16:47:12,,2021-08-14 12:00:59,3,60.0
26701,72734,53544,704188,ASM,927783,1241480,2021-08-13 19:59:33,,2021-08-14 12:00:59,5,100.0
26701,72734,53544,704188,ASM,927783,1241480,2021-08-13 19:59:33,,2021-08-14 12:00:59,3,60.0
26701,72735,53544,704188,ASM,927783,1264290,2021-08-21 15:48:57,,2021-08-14 12:00:59,1,20.0
26701,72736,53544,704188,ASM,927783,1241331,2021-08-13 18:13:10,,2021-08-14 12:00:59,3,60.0
26701,72736,53544,704188,ASM,927783,1241331,2021-08-13 18:13:10,,2021-08-14 12:00:59,4,80.0
26701,72737,53544,704188,ASM,927783,1241614,2021-08-13 21:31:44,,2021-08-14 12:00:59,3,60.0
26701,72738,53544,704188,ASM,927783,1242341,2021-08-14 10:33:15,,2021-08-14 12:00:59,3,60.0
26701,72739,53544,704188,ASM,927783,1242109,2021-08-14 07:11:58,,2021-08-14 12:00:59,3,60.0
26701,72740,53544,704188,ASM,927783,1242107,2021-08-14 06:43:08,,2021-08-14 12:00:59,3,60.0
26700,72742,55653,845629,QUZ,1092582,1511013,2021-10-02 17:14:58,0:14:44,2021-10-02 17:15:00,3,0.0
26701,72743,53544,704188,ASM,927783,1241685,2021-08-13 22:19:20,,2021-08-14 12:00:59,3,60.0
26701,72745,53544,704188,ASM,927783,1242102,2021-08-14 04:46:17,,2021-08-14 12:00:59,3,60.0
26701,72746,53544,704188,ASM,927783,1241087,2021-08-13 16:38:51,,2021-08-14 12:00:59,3,60.0
26701,72747,53544,704188,ASM,927783,1241162,2021-08-13 16:56:59,,2021-08-14 12:00:59,3,60.0
26701,72749,53544,704188,ASM,927783,1241235,2021-08-13 17:13:09,,2021-08-14 12:00:59,3,60.0
26701,72750,53544,704188,ASM,927783,1241256,2021-08-13 17:23:14,,2021-08-14 12:00:59,3,60.0
26700,72751,55653,845629,QUZ,1092582,1511028,2021-10-02 17:08:34,0:08:17,2021-10-02 17:15:00,3,0.0
26701,72752,53544,704188,ASM,927783,1241156,2021-08-13 16:56:20,,2021-08-14 12:00:59,3,60.0
26701,72753,53544,704188,ASM,927783,1241204,2021-08-13 17:04:23,,2021-08-14 12:00:59,3,60.0
26701,72753,53544,704188,ASM,927783,1241204,2021-08-13 17:04:23,,2021-08-14 12:00:59,4,80.0
26701,72754,53544,704188,ASM,927783,1242105,2021-08-14 05:31:09,,2021-08-14 12:00:59,3,60.0
26701,72755,53544,704188,ASM,927783,1242103,2021-08-14 05:25:47,,2021-08-14 12:00:59,3,60.0
26701,72756,53544,704188,ASM,927783,1241233,2021-08-13 17:12:57,,2021-08-14 12:00:59,3,60.0
26701,72756,53544,704188,ASM,927783,1241233,2021-08-13 17:12:57,,2021-08-14 12:00:59,2,40.0
26700,72757,55653,845629,QUZ,1092582,1510965,2021-10-02 17:14:35,0:14:27,2021-10-02 17:15:00,3,0.0
26700,72758,55653,845629,QUZ,1092582,1511122,2021-10-02 17:15:00,0:13:29,2021-10-02 17:15:00,3,0.0
26701,72759,53544,704188,ASM,927783,1242079,2021-08-14 02:06:03,,2021-08-14 12:00:59,3,60.0
26701,72760,53544,704188,ASM,927783,1241273,2021-08-13 17:35:25,,2021-08-14 12:00:59,3,60.0
26701,72761,53544,704188,ASM,927783,1241097,2021-08-13 16:42:11,,2021-08-14 12:00:59,3,60.0
26701,72762,53544,704188,ASM,927783,1241361,2021-08-13 18:32:01,,2021-08-14 12:00:59,3,60.0
26701,72763,53544,704188,ASM,927783,1241197,2021-08-13 17:03:30,,2021-08-14 12:00:59,3,60.0
26701,72764,53544,704188,ASM,927783,1242387,2021-08-14 11:30:22,,2021-08-14 12:00:59,3,60.0
26701,72765,53544,704188,ASM,927783,1241241,2021-08-13 17:15:59,,2021-08-14 12:00:59,3,60.0
26700,72766,55653,845629,QUZ,1092582,1511057,2021-10-02 17:13:40,0:13:16,2021-10-02 17:15:00,3,0.0
26700,72767,55653,845629,QUZ,1092582,1511126,2021-10-02 17:14:56,0:13:04,2021-10-02 17:15:00,3,0.0
26701,72768,53544,704188,ASM,927783,1241387,2021-08-13 18:51:58,,2021-08-14 12:00:59,3,60.0
26701,72769,53544,704188,ASM,927783,1241148,2021-08-13 16:54:43,,2021-08-14 12:00:59,3,60.0
26701,72770,53544,704188,ASM,927783,1241118,2021-08-13 16:48:49,,2021-08-14 12:00:59,3,60.0
26701,72771,53544,704188,ASM,927783,1241066,2021-08-13 16:36:20,,2021-08-14 12:00:59,3,60.0
26701,72772,53544,704188,ASM,927783,1242029,2021-08-14 00:32:04,,2021-08-14 12:00:59,3,60.0
26700,72773,55653,845629,QUZ,1092582,1511058,2021-10-02 17:11:43,0:11:18,2021-10-02 17:15:00,3,0.0
26700,72775,55653,845629,QUZ,1092582,1511020,2021-10-02 17:14:11,0:13:55,2021-10-02 17:15:00,3,0.0
26701,72776,53544,704188,ASM,927783,1242063,2021-08-14 01:35:28,,2021-08-14 12:00:59,3,60.0
26701,72777,53544,704188,ASM,927783,1242036,2021-08-14 00:42:22,,2021-08-14 12:00:59,3,60.0
26700,72778,55653,845629,QUZ,1092582,1511063,2021-10-02 17:13:29,0:13:02,2021-10-02 17:15:00,3,0.0
26701,72779,53544,704188,ASM,927783,1241125,2021-08-13 16:49:42,,2021-08-14 12:00:59,3,60.0
26701,72780,53544,704188,ASM,927783,1241091,2021-08-13 16:40:01,,2021-08-14 12:00:59,3,60.0
26701,72781,53544,704188,ASM,927783,1241759,2021-08-13 23:27:58,,2021-08-14 12:00:59,3,60.0
26701,72782,53544,704188,ASM,927783,1241152,2021-08-13 16:55:15,,2021-08-14 12:00:59,3,60.0
26701,72783,53544,704188,ASM,927783,1242407,2021-08-14 11:58:58,,2021-08-14 12:00:59,3,60.0
26700,72784,55653,845629,QUZ,1092582,1511134,2021-10-02 17:12:20,0:08:44,2021-10-02 17:15:00,3,0.0
26701,72785,53544,704188,ASM,927783,1241164,2021-08-13 16:57:22,,2021-08-14 12:00:59,2,40.0
26700,72786,55653,845629,QUZ,1092582,1511085,2021-10-02 17:14:25,0:13:45,2021-10-02 17:15:00,3,0.0
26700,72787,55653,845629,QUZ,1092582,1510963,2021-10-02 17:13:17,0:13:09,2021-10-02 17:15:00,3,0.0
26700,72788,55653,845629,QUZ,1092582,1511003,2021-10-02 17:13:39,0:13:26,2021-10-02 17:15:00,3,0.0
26701,72789,53544,704188,ASM,927783,1241499,2021-08-13 20:16:18,,2021-08-14 12:00:59,3,60.0
26701,72790,53544,704188,ASM,927783,1241098,2021-08-13 16:42:12,,2021-08-14 12:00:59,3,60.0
26700,72791,55653,845629,QUZ,1092582,1511116,2021-10-02 17:14:51,0:13:35,2021-10-02 17:15:00,3,0.0
26701,72792,53544,704188,ASM,927783,1242090,2021-08-14 03:01:41,,2021-08-14 12:00:59,3,60.0
26700,72793,55653,845629,QUZ,1092582,1511072,2021-10-02 17:14:46,0:14:15,2021-10-02 17:15:00,3,0.0
26701,72794,53544,704188,ASM,927783,1242042,2021-08-14 00:50:03,,2021-08-14 12:00:59,4,80.0
26701,72794,53544,704188,ASM,927783,1242042,2021-08-14 00:50:03,,2021-08-14 12:00:59,2,40.0
26701,72795,53544,704188,ASM,927783,1241243,2021-08-13 17:18:31,,2021-08-14 12:00:59,3,60.0
26701,72796,53544,704188,ASM,927783,1241408,2021-08-13 19:07:24,,2021-08-14 12:00:59,3,60.0
26701,72797,53544,704188,ASM,927783,1241588,2021-08-13 21:11:59,,2021-08-14 12:00:59,3,60.0
26701,72797,53544,704188,ASM,927783,1241588,2021-08-13 21:11:59,,2021-08-14 12:00:59,4,80.0
26700,72798,55653,845629,QUZ,1092582,1511109,2021-10-02 17:15:00,0:13:54,2021-10-02 17:15:00,3,0.0
26701,72799,53544,704188,ASM,927783,1242101,2021-08-14 04:38:24,,2021-08-14 12:00:59,3,60.0
26701,72800,53544,704188,ASM,927783,1241128,2021-08-13 16:49:59,,2021-08-14 12:00:59,3,60.0
26700,72801,55653,845629,QUZ,1092582,1511088,2021-10-02 17:14:58,0:14:16,2021-10-02 17:15:00,3,0.0
26701,72802,53544,704188,ASM,927783,1242089,2021-08-14 02:54:22,,2021-08-14 12:00:59,3,60.0
26701,72803,53544,704188,ASM,927783,1241122,2021-08-13 16:49:05,,2021-08-14 12:00:59,3,60.0
26701,72805,53544,704188,ASM,927783,1242112,2021-08-14 07:52:34,,2021-08-14 12:00:59,3,60.0
26701,72806,53544,704188,ASM,927783,1242084,2021-08-14 02:26:44,,2021-08-14 12:00:59,3,60.0
26701,72807,53544,704188,ASM,927783,1242071,2021-08-14 01:55:01,,2021-08-14 12:00:59,3,60.0
26701,72808,53544,704188,ASM,927783,1241141,2021-08-13 16:53:04,,2021-08-14 12:00:59,3,60.0
26701,72809,53544,704188,ASM,927783,1241781,2021-08-13 23:54:31,,2021-08-14 12:00:59,3,60.0
26711,72942,56189,720935,ASM,1232594,1245854,2021-08-16 11:54:18,,2021-08-15 10:59:59,1,20.0
26701,74544,53544,704188,ASM,927783,1241602,2021-08-13 21:23:27,,2021-08-14 12:00:59,3,60.0
26701,74545,53544,704188,ASM,927783,1241414,2021-08-13 19:14:03,,2021-08-14 12:00:59,4,80.0
26701,74545,53544,704188,ASM,927783,1241414,2021-08-13 19:14:03,,2021-08-14 12:00:59,3,60.0
26701,74546,53544,704188,ASM,927783,1241174,2021-08-13 16:58:48,,2021-08-14 12:00:59,3,60.0
26701,74547,53544,704188,ASM,927783,1241383,2021-08-13 18:49:49,,2021-08-14 12:00:59,3,60.0
26701,74548,53544,704188,ASM,927783,1242035,2021-08-14 00:41:03,,2021-08-14 12:00:59,4,80.0
26701,74548,53544,704188,ASM,927783,1242035,2021-08-14 00:41:03,,2021-08-14 12:00:59,3,60.0
26700,74550,55653,845629,QUZ,1092582,1511035,2021-10-02 17:15:00,0:14:42,2021-10-02 17:15:00,3,0.0
26711,74623,56189,720935,ASM,1232594,1252148,2021-08-18 13:32:17,,2021-08-15 10:59:59,1,20.0
26701,75124,53544,704188,ASM,927783,1241779,2021-08-13 23:52:33,,2021-08-14 12:00:59,3,60.0
26700,75125,55653,845629,QUZ,1092582,1511002,2021-10-02 17:14:13,0:14:00,2021-10-02 17:15:00,3,0.0
26704,75125,56780,755261,ASM,981575,1296050,2021-08-28 14:56:21,,2021-08-28 15:02:59,5,20.0
26701,75126,53544,704188,ASM,927783,1241608,2021-08-13 21:28:00,,2021-08-14 12:00:59,5,100.0
26701,75126,53544,704188,ASM,927783,1241608,2021-08-13 21:28:00,,2021-08-14 12:00:59,3,60.0
26704,75559,54566,755269,ASM,981583,1294857,2021-08-28 12:28:06,,2021-08-28 12:32:59,4,80.0
26704,75559,54566,755269,ASM,981583,1294857,2021-08-28 12:28:06,,2021-08-28 12:32:59,5,20.0
26700,81038,55653,845629,QUZ,1092582,1511107,2021-10-02 17:13:53,0:12:49,2021-10-02 17:15:00,3,0.0
26700,81039,55653,845629,QUZ,1092582,1511090,2021-10-02 17:14:59,0:14:13,2021-10-02 17:15:00,3,0.0
26700,81040,55653,845629,QUZ,1092582,1510986,2021-10-02 17:10:32,0:10:21,2021-10-02 17:15:00,3,0.0
26700,81042,55653,845629,QUZ,1092582,1510969,2021-10-02 17:12:04,0:11:55,2021-10-02 17:15:00,3,0.0
26700,81043,55653,845629,QUZ,1092582,1510992,2021-10-02 17:15:00,0:14:48,2021-10-02 17:15:00,3,0.0
26700,81044,55653,845629,QUZ,1092582,1511106,2021-10-02 17:13:34,0:12:31,2021-10-02 17:15:00,3,0.0
26700,81046,55653,845629,QUZ,1092582,1511105,2021-10-02 17:13:31,0:12:29,2021-10-02 17:15:00,3,0.0
26700,81047,55653,845629,QUZ,1092582,1511125,2021-10-02 17:13:37,0:11:49,2021-10-02 17:15:00,3,0.0
26700,81048,55653,845629,QUZ,1092582,1511030,2021-10-02 17:09:28,0:09:11,2021-10-02 17:15:00,3,0.0
26700,81049,55653,845629,QUZ,1092582,1510985,2021-10-02 17:11:01,0:10:50,2021-10-02 17:15:00,3,0.0
26700,81051,55653,845629,QUZ,1092582,1511050,2021-10-02 17:14:18,0:13:57,2021-10-02 17:15:00,3,0.0
26700,81052,55653,845629,QUZ,1092582,1511051,2021-10-02 17:13:13,0:12:51,2021-10-02 17:15:00,3,0.0
26700,81054,55653,845629,QUZ,1092582,1510990,2021-10-02 17:08:18,0:08:06,2021-10-02 17:15:00,3,0.0
26700,81055,55653,845629,QUZ,1092582,1511008,2021-10-02 17:14:42,0:14:28,2021-10-02 17:15:00,3,0.0
26700,81056,55653,845629,QUZ,1092582,1511001,2021-10-02 17:07:15,0:07:03,2021-10-02 17:15:00,3,0.0
26700,81057,55653,845629,QUZ,1092582,1510998,2021-10-02 17:15:00,0:14:48,2021-10-02 17:15:00,3,0.0
26700,81058,55653,845629,QUZ,1092582,1510994,2021-10-02 17:07:52,0:07:40,2021-10-02 17:15:00,3,0.0
26700,81059,55653,845629,QUZ,1092582,1510982,2021-10-02 17:08:20,0:08:09,2021-10-02 17:15:00,3,0.0
26700,81061,55653,845629,QUZ,1092582,1511048,2021-10-02 17:06:27,0:06:06,2021-10-02 17:15:00,3,0.0
26700,81062,55653,845629,QUZ,1092582,1511073,2021-10-02 17:14:55,0:14:23,2021-10-02 17:15:00,3,0.0
26700,81063,55653,845629,QUZ,1092582,1511022,2021-10-02 17:11:01,0:10:45,2021-10-02 17:15:00,3,0.0
26700,81064,55653,845629,QUZ,1092582,1511009,2021-10-02 17:11:23,0:11:09,2021-10-02 17:15:00,3,0.0
26700,81065,55653,845629,QUZ,1092582,1511068,2021-10-02 17:13:38,0:13:09,2021-10-02 17:15:00,3,0.0
26700,81067,55653,845629,QUZ,1092582,1511114,2021-10-02 17:13:07,0:11:52,2021-10-02 17:15:00,3,0.0
26700,81068,55653,845629,QUZ,1092582,1511037,2021-10-02 17:10:13,0:09:55,2021-10-02 17:15:00,3,0.0
26700,81069,55653,845629,QUZ,1092582,1511055,2021-10-02 17:11:21,0:10:58,2021-10-02 17:15:00,3,0.0
26700,81070,55653,845629,QUZ,1092582,1511040,2021-10-02 17:14:31,0:14:11,2021-10-02 17:15:00,3,0.0
26700,81071,55653,845629,QUZ,1092582,1511111,2021-10-02 17:06:33,0:05:27,2021-10-02 17:15:00,3,0.0
26700,81072,55653,845629,QUZ,1092582,1511034,2021-10-02 17:08:09,0:07:51,2021-10-02 17:15:00,3,0.0
26700,81073,55653,845629,QUZ,1092582,1511038,2021-10-02 17:14:52,0:14:33,2021-10-02 17:15:00,3,0.0
26700,81074,55653,845629,QUZ,1092582,1511087,2021-10-02 17:07:07,0:06:26,2021-10-02 17:15:00,3,0.0
26704,81074,56780,755261,ASM,981575,1295454,2021-08-28 14:51:57,,2021-08-28 15:02:59,5,20.0
26700,81075,55653,845629,QUZ,1092582,1511082,2021-10-02 17:12:24,0:11:47,2021-10-02 17:15:00,3,0.0
26700,81077,55653,845629,QUZ,1092582,1511092,2021-10-02 17:12:07,0:11:19,2021-10-02 17:15:00,3,0.0
26700,81078,55653,845629,QUZ,1092582,1511117,2021-10-02 17:12:16,0:10:59,2021-10-02 17:15:00,3,0.0
26700,81079,55653,845629,QUZ,1092582,1511070,2021-10-02 17:10:11,0:09:42,2021-10-02 17:15:00,3,0.0
26704,81168,54051,755262,ASM,981576,1295400,2021-08-28 14:51:25,,2021-08-28 15:02:59,5,20.0
26704,81308,54562,755254,ASM,981568,1294347,2021-08-28 12:21:44,,2021-08-28 12:32:59,3,10.0
26704,81309,54562,755254,ASM,981568,1294387,2021-08-28 12:22:15,,2021-08-28 12:32:59,5,20.0
26704,81311,54562,755254,ASM,981568,1294342,2021-08-28 12:21:41,,2021-08-28 12:32:59,5,20.0
26704,81312,54562,755254,ASM,981568,1294631,2021-08-28 12:24:41,,2021-08-28 12:32:59,5,19.0
26704,81313,54562,755254,ASM,981568,1294428,2021-08-28 12:22:39,,2021-08-28 12:32:59,3,6.0
26704,81314,54562,755254,ASM,981568,1294753,2021-08-28 12:26:16,,2021-08-28 12:32:59,5,17.0
26704,81315,54562,755254,ASM,981568,1294709,2021-08-28 12:25:32,,2021-08-28 12:32:59,5,20.0
26704,81317,54562,755254,ASM,981568,1294622,2021-08-28 12:24:34,,2021-08-28 12:32:59,3,9.0
26704,81318,54562,755254,ASM,981568,1294694,2021-08-28 12:25:22,,2021-08-28 12:32:59,5,17.0
26704,81319,54562,755254,ASM,981568,1294552,2021-08-28 12:23:49,,2021-08-28 12:32:59,5,20.0
26704,81320,54562,755254,ASM,981568,1294464,2021-08-28 12:23:02,,2021-08-28 12:32:59,4,11.0
26704,81321,54562,755254,ASM,981568,1294378,2021-08-28 12:22:08,,2021-08-28 12:32:59,5,20.0
26704,81322,54562,755254,ASM,981568,1294396,2021-08-28 12:22:22,,2021-08-28 12:32:59,5,20.0
26704,81323,54562,755254,ASM,981568,1294512,2021-08-28 12:23:26,,2021-08-28 12:32:59,5,20.0
26704,81325,54562,755254,ASM,981568,1294439,2021-08-28 12:22:46,,2021-08-28 12:32:59,5,20.0
26704,81326,54562,755254,ASM,981568,1294269,2021-08-28 12:20:38,,2021-08-28 12:32:59,5,17.0
26704,81327,54562,755254,ASM,981568,1294409,2021-08-28 12:22:30,,2021-08-28 12:32:59,5,20.0
26704,81328,54562,755254,ASM,981568,1294575,2021-08-28 12:24:01,,2021-08-28 12:32:59,3,7.0
26704,81329,54562,755254,ASM,981568,1294629,2021-08-28 12:24:40,,2021-08-28 12:32:59,5,20.0
26704,81330,54562,755254,ASM,981568,1294704,2021-08-28 12:25:29,,2021-08-28 12:32:59,5,20.0
26704,81332,54562,755254,ASM,981568,1294359,2021-08-28 12:21:51,,2021-08-28 12:32:59,5,20.0
26704,81334,54562,755254,ASM,981568,1294573,2021-08-28 12:24:00,,2021-08-28 12:32:59,5,17.0
26704,81335,54562,755254,ASM,981568,1294430,2021-08-28 12:22:40,,2021-08-28 12:32:59,5,20.0
26704,81336,54562,755254,ASM,981568,1294404,2021-08-28 12:22:27,,2021-08-28 12:32:59,5,20.0
26704,81337,54562,755254,ASM,981568,1294640,2021-08-28 12:24:47,,2021-08-28 12:32:59,2,2.0
26704,81338,54562,755254,ASM,981568,1294536,2021-08-28 12:23:39,,2021-08-28 12:32:59,5,20.0
26704,81339,54562,755254,ASM,981568,1294208,2021-08-28 12:17:34,,2021-08-28 12:32:59,5,18.0
26704,81340,54562,755254,ASM,981568,1294544,2021-08-28 12:23:44,,2021-08-28 12:32:59,4,15.0
26704,81341,54562,755254,ASM,981568,1294628,2021-08-28 12:24:39,,2021-08-28 12:32:59,5,20.0
26704,81342,54562,755254,ASM,981568,1294353,2021-08-28 12:21:48,,2021-08-28 12:32:59,5,19.0
26704,81343,54562,755254,ASM,981568,1294204,2021-08-28 12:15:48,,2021-08-28 12:32:59,5,19.0
26704,81344,54562,755254,ASM,981568,1294589,2021-08-28 12:24:11,,2021-08-28 12:32:59,5,20.0
26704,81345,54562,755254,ASM,981568,1294393,2021-08-28 12:22:19,,2021-08-28 12:32:59,5,20.0
26704,81346,54562,755254,ASM,981568,1294462,2021-08-28 12:23:01,,2021-08-28 12:32:59,5,20.0
26704,81346,54562,755254,ASM,981568,1294462,2021-08-28 12:23:01,,2021-08-28 12:32:59,4,15.0
26704,81347,54562,755254,ASM,981568,1294441,2021-08-28 12:22:47,,2021-08-28 12:32:59,5,20.0
26704,81348,54562,755254,ASM,981568,1294303,2021-08-28 12:21:12,,2021-08-28 12:32:59,5,20.0
26704,81349,54562,755254,ASM,981568,1294435,2021-08-28 12:22:44,,2021-08-28 12:32:59,5,20.0
26704,81350,54562,755254,ASM,981568,1294327,2021-08-28 12:21:30,,2021-08-28 12:32:59,5,20.0
26704,81351,54562,755254,ASM,981568,1294423,2021-08-28 12:22:36,,2021-08-28 12:32:59,5,20.0
26704,81352,54562,755254,ASM,981568,1294477,2021-08-28 12:23:10,,2021-08-28 12:32:59,5,20.0
26704,81353,54562,755254,ASM,981568,1294341,2021-08-28 12:21:40,,2021-08-28 12:32:59,5,20.0
26704,81354,54562,755254,ASM,981568,1294927,2021-08-28 12:29:18,,2021-08-28 12:32:59,5,20.0
26704,81355,54562,755254,ASM,981568,1294454,2021-08-28 12:22:56,,2021-08-28 12:32:59,4,69.0
26704,81355,54562,755254,ASM,981568,1294454,2021-08-28 12:22:56,,2021-08-28 12:32:59,5,20.0
26704,81356,54562,755254,ASM,981568,1294427,2021-08-28 12:22:38,,2021-08-28 12:32:59,5,20.0
26704,81358,54562,755254,ASM,981568,1294638,2021-08-28 12:24:46,,2021-08-28 12:32:59,5,20.0
26704,81359,54562,755254,ASM,981568,1294678,2021-08-28 12:25:10,,2021-08-28 12:32:59,5,19.0
26704,81360,54562,755254,ASM,981568,1294277,2021-08-28 12:20:44,,2021-08-28 12:32:59,5,20.0
26704,81361,54562,755254,ASM,981568,1294330,2021-08-28 12:21:33,,2021-08-28 12:32:59,5,20.0
26704,81362,54562,755254,ASM,981568,1294672,2021-08-28 12:25:06,,2021-08-28 12:32:59,5,19.0
26704,81363,54562,755254,ASM,981568,1294534,2021-08-28 12:23:37,,2021-08-28 12:32:59,5,19.0
26704,81364,54562,755254,ASM,981568,1294459,2021-08-28 12:22:59,,2021-08-28 12:32:59,5,18.0
26704,81374,56799,755263,ASM,981577,1295863,2021-08-28 14:54:59,,2021-08-28 15:02:59,5,20.0
26704,81383,54562,755254,ASM,981568,1294661,2021-08-28 12:25:00,,2021-08-28 12:32:59,3,9.0
26704,81384,54562,755254,ASM,981568,1294677,2021-08-28 12:25:09,,2021-08-28 12:32:59,3,9.0
26704,81385,54562,755254,ASM,981568,1294778,2021-08-28 12:26:44,,2021-08-28 12:32:59,3,9.0
26704,81387,54562,755254,ASM,981568,1294407,2021-08-28 12:22:28,,2021-08-28 12:32:59,3,8.0
