user_id,class_id,course_id,clo_id,activity_id,cri_id,slug,type,start_date,cri_id.1,submission_id,submitted_at,spent_time,due_date,level,cri_idB,required_level,pass,expectation_met_count,earlybird,seconds_early,activity_page_view,material_view,act+quiz_view,submit_button_clicked,class_view_count,specific_activity_view,session_id_count
81477,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621585.0,2022-11-04 20:33:27,143.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:25:33,12333.0,,,,,,,
81478,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621818.0,2022-11-04 21:04:32,106.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 02:54:28,10468.0,,,,,,,
81479,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621473.0,2022-11-04 20:02:04,48.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:56:56,14216.0,,,,,,,
81480,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621674.0,2022-11-04 20:56:24,1240.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:02:36,10956.0,,,,,,,
81481,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621566.0,2022-11-04 20:40:40,816.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:18:20,11900.0,,,,,,,
81483,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621314.0,2022-11-04 19:18:55,87.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 04:40:05,16805.0,,,,,,,
81486,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622267.0,2022-11-04 22:44:25,332.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 01:14:35,4475.0,,,,,,,
81487,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621575.0,2022-11-04 20:34:59,335.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:24:01,12241.0,,,,,,,
81489,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621358.0,2022-11-04 19:30:26,135.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 04:28:34,16114.0,,,,,,,
81490,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622236.0,2022-11-04 22:33:34,270.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 01:25:26,5126.0,,,,,,,
